date,resid,resid_romer,resid_full
1993q1,.031543615063,.0320152789354324,.062989067286253
1993q2,.334700709384,.3347188830375671,.3246819972991943
1993q3,.212472984013,.2124603763222694,.2725431434810162
1993q4,-.250435791094,-.2498800307512283,-.183465737849474
1994q1,.537270952677,.5374958217144012,.5886675715446472
1994q2,.287194493018,.2875827550888062,.3189584314823151
1994q3,.5281647206160001,.528431162238121,.5814388170838356
1994q4,.300805916516,.3019766807556152,.3894201219081879
1995q1,.7421724417160001,.7423040270805359,.7535121142864227
1995q2,.209183930757,.2095425724983215,.2281153500080109
1995q3,-.071744295042,-.0714447442442179,.0352155845612288
1995q4,-.118455685076,-.1181902214884758,-.0138859748840332
1996q1,.129778868554,.129555307328701,.1398095414042473
1996q2,-.026919644297,-.0268014278262854,.0037818280979991
1996q3,-.147742140778,-.1483107134699821,-.0270067807286978
