date,year,quarter,month,jk_pc1_hf,jk_SP500_hf,jk_MP_pm,jk_CBI_pm,jk_MP_median,jk_CBI_median,ident_bp_u1,ident_bp_u2,ident_bp_u3,ident_bp_u4,ident_bp_event_count,ident_s_u1,ident_s_u2,ident_s_u3,ident_s_u4,ident_s_event_count,mps_STMT,mps_PC,mps_ME,mps_event_count,mps_minutes_MIN,mps_minutes_event_count,bs_m_MPS,bs_m_MPS_ORTH_x,bs_m_NFP_SURP,bs_m_NFP_12M,bs_m_SP500_3M,bs_m_SLOPE_3M,bs_m_BCOM_3M,bs_m_TR_SKEW,bs_fomc_Unscheduled,bs_fomc_FF1,bs_fomc_FF2,bs_fomc_ED1,bs_fomc_ED2,bs_fomc_ED3,bs_fomc_ED4,bs_fomc_SP500,bs_fomc_SP500 emini,bs_fomc_TNOTE02,bs_fomc_TNOTE05,bs_fomc_TNOTE10,bs_fomc_TBOND,bs_fomc_MPS,bs_fomc_MPS_ORTH,bs_fomc_NFP_SURP,bs_fomc_NFP_12M,bs_fomc_SP500_3M,bs_fomc_SLOPE_3M,bs_fomc_BCOM_3M,bs_fomc_TR_SKEW,bs_fomc_event_count,usmpd_me_MP1,usmpd_me_MP2,usmpd_me_FF1,usmpd_me_FF2,usmpd_me_OIS1Y,usmpd_me_OIS2Y,usmpd_me_UST2Y,usmpd_me_UST5Y,usmpd_me_UST10Y,usmpd_me_SP500,usmpd_me_SPFUT,usmpd_me_DXY,usmpd_me_SEP,usmpd_me_Unscheduled,usmpd_me_PC,usmpd_me_event_count,bs_m_MPS_ORTH_y,uk_Target,uk_Path,uk_QE,uk_event_count,bs_m_MPS_ORTH,rr_resid_romer,rr_resid_full
1991-01-01,1991,1,1,-0.36013585,0.96836,-0.29337678,-0.06675907,-0.23776473999999997,-0.12237110999999999,-25.38667,7.08117,-9.49211,0.41602000000000006,6.0,-3.86949,1.6764199999999998,-3.59899,0.24441000000000002,6.0,,,,,,,-0.2407184077690902,-0.1911499457957107,-0.23199999999999998,-0.004645254623433459,0.2915964339362249,1.25,-0.41152771698061663,1.4138298695652172,4.0,,,-0.29,-0.31,-0.27,-0.24309999999999998,0.584543,,-0.02434836651498761,-0.10279436191600559,-0.09692215225865891,-0.04312112357634805,-0.24072000085548256,-0.11474342968510662,-769.0,-1.360099019980332,0.691141662730387,2.204717122142085,-0.8195324992210278,2.7338705909090915,6.0,,,,,,,,,,,,,,,,,0.259159679055,,,,,0.259159679055,0.258423525840044,0.3520824322476983
1991-04-01,1991,2,4,-0.18822546,0.39154000000000005,-0.18822546,0.0,-0.11744146000000001,-0.070784,-16.07759,6.380389999999999,-5.63043,-0.08001000000000003,3.0,-2.4505800000000004,1.5105199999999999,-2.13483,-0.04700999999999994,3.0,,,,,,,-0.12608180041547945,-0.09350050824032533,-0.049,-0.021888781713615302,0.14344767624737464,1.3999999999999997,-0.010624262966296705,0.5700140869565218,2.0,0.0,0.0,-0.15,-0.185,-0.145,-0.09499999999999999,0.40338999999999997,0.0,-0.11302117970983798,-0.080711379323693,-0.060343231434795586,-0.04010291284231286,-0.12608262953597688,-0.09584956467658348,-109.0,-3.1677774943471353,0.2533203696045928,1.4117796756870837,-0.005613934114930604,0.8647236818181819,3.0,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-01,1991,3,7,-0.07675833,0.45613000000000004,-0.12947014999999998,0.05271182,-0.0655563,-0.011202030000000002,-11.441519999999999,5.89541,-2.7928100000000002,1.37545,5.0,-1.74394,1.3957100000000002,-1.0589300000000001,0.8079999999999999,5.0,,,,,,,-0.035586281952009594,0.03134602135024289,-0.20700000000000002,-0.03997660023659044,0.011840838324450154,0.10999999999999943,-0.037676452036211394,0.5318570869565218,3.0,,,-0.125,-0.08,-0.06499999999999999,-0.03,0.5271189999999999,,-0.06719106972390229,-0.012537778904166519,-0.0016741064329118928,0.009253431237550248,-0.035587133480484076,0.07093090753528541,-314.0,-6.602965007073358,0.04694153291010749,1.3562719239516157,-0.013272501848997642,0.7663562272727272,5.0,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-01,1991,4,10,-0.40582447,0.42478,-0.47111002999999996,0.06528556,-0.22822146,-0.17760301,-46.143910000000005,11.06837,-7.876010000000001,-2.7546,8.0,-7.03333,2.62037,-2.98625,-1.6181999999999999,8.0,,,,,,,-0.29077772656500855,-0.2328701449236374,-0.243,-0.028652134700513088,0.024103834244548317,0.3799999999999999,0.09804827020562978,0.14973691304347828,4.0,,,-0.37,-0.37999999999999995,-0.315,-0.30500000000000005,0.682318,,-0.22975260005518944,-0.18211948991869772,-0.11324962724166383,-0.07350492980518566,-0.2907797751702077,-0.05607375797327929,-918.0,-7.5329980759297746,0.024157346541219482,4.035842699671953,0.01394382575309816,0.5079168636363637,8.0,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-01,1992,1,1,0.00476498,0.03621,0.0,0.00476498,0.00022503,0.00453995,1.27533,0.90257,-1.24634,0.18495,1.0,0.19439,0.21368,-0.47256,0.10865,1.0,,,,,,,0.006400745723382798,0.033175396296675895,0.081,-0.0062920480974071324,0.05595378610603152,0.52,-0.053950804122185225,0.11530195652173914,0.0,0.0,0.0,0.0,-0.01,0.01,-0.01,0.04826,0.0,0.0047360347016504436,0.0,-0.008363789237668161,-0.0059393231078313955,0.006400662454748142,0.02049629324233254,81.0,-0.7705856115592269,0.05595378610603152,0.6223182026949288,-0.05395080412218523,0.1155559545454545,1.0,,,,,,,,,,,,,,,,,-0.513794447357,,,,,-0.513794447357,-0.5126328971236944,-0.19335087155923247
1992-04-01,1992,2,4,-0.25352837,0.56325,-0.25352837,0.0,-0.16032374,-0.09320463,-20.40327,-3.3744400000000003,0.79359,-0.57799,3.0,-3.10991,-0.7988799999999999,0.3008899999999999,-0.33953999999999995,3.0,,,,,,,-0.18058070977624205,-0.1530535884659178,0.191,-0.00041444411964164374,0.0025483018055103557,0.6800000000000002,0.058794635131810935,0.17815647826086956,1.0,0.0,0.0,-0.18000000000000002,-0.19,-0.19500000000000003,-0.22500000000000003,0.8307150000000001,0.0,-0.1144790886058221,-0.10758604733280004,-0.055363547994928486,-0.05300223092621376,-0.18058164050979,-0.16959729688641278,142.0,-0.4275434987915715,-0.05387755255166038,0.3117081100493513,0.10889439017863278,0.2624863636363637,3.0,,,,,,,,,,,,,,,,,,,,,,,,
1992-07-01,1992,3,7,-0.0708561,0.24186,-0.07160614,0.0007500400000000004,-0.04983855,-0.02101755,-5.915320000000001,4.17939,1.0010400000000002,1.70221,3.0,-0.90163,0.98944,0.37955,0.99997,3.0,,,,,,,0.04475177181869671,0.06405876060650813,-0.357,0.013899125069189111,0.05942739720060519,-0.3500000000000001,0.020448437656515495,0.347259,1.0,,,-0.01,0.015000000000000001,0.03,0.035,-0.08600650000000001,,0.02347642179774294,0.032277127760393015,0.036388511170896684,0.025526833707706947,0.0447515078730189,0.09345890935291731,-357.0,1.389912506918911,0.05942739720060519,0.7708134098320119,0.020448437656515505,0.33918636363636373,3.0,,,,,,,,,,,,,,,,,,,,,,,,
1992-10-01,1992,4,10,-0.01663035,-0.08068,-0.00675816,-0.00987219,-0.003508109999999999,-0.01312224,-1.1431899999999997,4.63107,-1.97803,0.17430999999999996,3.0,-0.17425000000000002,1.09638,-0.74999,0.10240000000000002,3.0,,,,,,,0.030591364050371647,0.0663863538700335,0.04,0.02183237383670722,0.02241797223339148,0.06000000000000005,-0.0714537789525238,0.3328028695652174,0.0,,,0.02,-0.025,0.01,0.01,0.04268999999999998,,0.026563500170466978,0.016869993016490708,-7.675950456915515e-05,-0.005705982693678674,0.030591175825389845,0.039972473881624615,40.0,2.183237383670722,0.02241797223339148,-0.48367582322391467,-0.0714537789525238,0.3360485,3.0,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-01,1993,1,1,0.001073619999999999,-0.13571,0.00908292,-0.0080093,0.008622679999999999,-0.00754906,-0.024149999999999998,1.1907999999999999,0.6273,-0.09634000000000001,2.0,-0.00368,0.28192,0.23784,-0.0566,2.0,,,,,,,0.01632143372013368,-0.002505814425748789,0.216,0.028955710705247384,0.09605319194523343,-0.7899999999999996,-0.01032782843439417,0.24352113043478257,0.0,0.0,0.0,-0.01,-0.01,0.01,0.005,-0.249786,0.0,0.0015362012982693385,0.011648904927974055,0.015513102873946805,0.007851172822863305,0.01632123696521063,-0.014379619343382322,216.0,2.660675992001415,0.09605319194523343,-0.5799590761257498,-0.01032782843439417,0.24326359090909094,2.0,,,,,,,,,,,,,,,,,0.328281517366,,,,,0.328281517366,0.3293145075440407,0.4767484702169895
1993-04-01,1993,2,4,-0.02446199,0.16628,-0.02446199,0.0,-0.02213829,-0.0023237,-2.56761,-0.87609,-0.67836,-0.00092,1.0,-0.39136,-0.20741,-0.25721,-0.00054,1.0,,,,,,,-0.009384095655761798,-0.016292510882029303,-0.031,0.016270182043346182,-0.009628280957839408,-0.27,0.027235979648434494,0.1648847391304348,0.0,0.0,0.0,-0.01,-0.02,-0.02,-0.02,0.15375,0.0,-0.00541417772374055,-0.013192731535756156,-0.01931281909755761,-0.01723865106624594,-0.00938422019925325,-0.01343113977564839,-31.0,1.627018204334618,-0.009628280957839408,-0.2003143268821264,0.02723597964843449,0.1628203636363637,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1993-07-01,1993,3,7,0.00818466,0.2596,0.00268018,0.00550448,-0.01137516,0.019559820000000002,2.77966,-0.7455700000000001,0.043029999999999985,1.23025,3.0,0.42368,-0.17651,0.016310000000000005,0.72271,3.0,,,,,,,0.012689430835545414,-0.02637969045401651,-0.314,0.059874818413003794,0.05434010653897392,-1.1099999999999994,0.03126496583425986,0.655847347826087,0.0,,,-0.01,-0.005000000000000001,-0.02,-0.020000000000000462,0.086948,,0.013123685500715954,0.008147917132779521,0.01300086209926968,0.009664236154741882,0.012689151680136082,-0.00471287446346157,-314.0,5.987481841300379,0.05434010653897303,-1.595096711358174,0.03126496583425986,0.6576848636363636,3.0,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-01,1993,4,10,-0.0217915,0.0644,-0.0217915,0.0,-0.014732829999999999,-0.00705867,2.32716,0.034499999999999996,-1.9014,0.018980000000000004,2.0,0.3547,0.00817,-0.7209300000000001,0.011140000000000004,2.0,,,,,,,0.015033071028131506,-0.007636088700964028,0.054,0.048031584290210816,0.05352487867414091,0.09999999999999964,-0.002814881958485671,0.5029858695652174,0.0,0.0,0.0,0.02,-0.01,0.0,-0.023,-0.155486,0.0,0.0,-0.00819294274237205,-0.013106556025718525,-0.007193321760892274,0.015032970132230074,-0.010580036639543634,54.0,4.803158429021081,0.05352487867414091,-0.0360874911793147,-0.002814881958485671,0.5155915000000001,2.0,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-01,1994,1,1,0.10607158,-0.34492,0.10607158,0.0,0.07358681,0.032484769999999996,16.357380000000003,4.92629,-3.68362,0.64303,2.0,2.49322,1.16627,-1.39668,0.3777499999999999,2.0,0.0484746986435778,,0.05225371475932711,2.0,,,0.11466339053647791,0.07264419441579163,-0.05099999999999999,0.0497588285661692,0.03701650356554609,0.2599999999999998,0.10169286035070346,0.6519290869565217,0.0,0.0,0.0,0.07,0.095,0.105,0.098,-0.43755,0.0,0.09394895672252548,0.06347445911328287,0.03310151600118089,-0.018987042217579367,0.11466351087963007,0.08317890834605343,-51.0,4.97588285661692,0.03701650356554609,0.02944082296057271,0.10169286035070346,0.6507731363636362,2.0,0.1633333333333334,-0.143351798941799,0.14,0.06001,,,0.090000152,0.03900003499999999,0.007999897000000006,,,1.09257714762302,0.0,0.0,0.0,2.0,1.6534360828270003,,,,,1.6534360828270003,1.6554864197969437,1.8784849420189857
1994-04-01,1994,2,4,0.11728596999999999,-0.15908999999999995,0.11728596999999999,0.0,0.06812188999999999,0.04916408,26.15118,-8.872720000000001,-1.6478199999999998,-0.44931,2.0,3.9860100000000003,-2.10056,-0.6247799999999999,-0.26395,2.0,0.04004512291394979,0.0,0.0441483492693648,2.0,,,0.05226374199292575,0.031001259374154613,0.3185,0.05851229317143414,-0.1225249039291878,0.9100000000000001,0.06695612268782813,0.7471015217391304,1.0,0.0,0.0,0.035,0.03,0.034999999999999996,0.03,-0.21341999999999994,0.0,-0.00026460626587637703,-0.017919526762854826,-0.01884093114864506,-0.03533077598502244,0.05226371126413639,-0.0004392504731324104,318.5,5.851229317143414,-0.1225249039291878,-0.020984137928661287,0.06695612268782813,0.7440322272727273,2.0,0.2607392857142857,-0.05640178571428569,0.11001,0.13,0.0,0.0,0.06499958,0.020000458,-0.016000269999999997,0.0,0.0,0.541313966972877,0.0,1.0,0.0,2.0,,,,,,,,
1994-07-01,1994,3,7,-0.010700330000000001,-0.14276000000000003,0.0,-0.010700330000000001,0.0031557600000000005,-0.013856089999999998,-1.5993900000000005,1.1675399999999998,0.46972000000000014,-0.35369000000000006,3.0,-0.24377999999999989,0.27641000000000004,0.17809999999999993,-0.20779000000000003,3.0,0.0220797894332782,,0.0268091323180584,3.0,,,0.03774731917643993,-0.06641151881307863,-0.0885,0.0950712559420328,0.06505671252593892,-0.9300000000000002,0.08925978494480535,1.3237020434782607,0.0,,,0.025,0.005000000000000001,0.01,0.0,-0.12717,,0.0016621458113080263,0.0004860299347034698,0.005415763917890913,0.005879277013905081,0.037747161191189676,-0.031273197657907315,-88.5,9.395443346190469,0.06505671252593892,-0.7537816245149096,0.08925978494480535,1.324744090909091,3.0,-0.015600000000000003,0.04290666666666665,-3.469446951953614e-18,0.0,,,0.039000035,0.023000239999999998,0.003000259000000005,,,0.24440040962861828,0.0,0.0,0.0,3.0,,,,,,,,
