date,year,quarter,month,jk_pc1_hf,jk_SP500_hf,jk_MP_pm,jk_CBI_pm,jk_MP_median,jk_CBI_median,ident_bp_u1,ident_bp_u2,ident_bp_u3,ident_bp_u4,ident_bp_event_count,ident_s_u1,ident_s_u2,ident_s_u3,ident_s_u4,ident_s_event_count,mps_STMT,mps_PC,mps_ME,mps_event_count,mps_minutes_MIN,mps_minutes_event_count,bs_m_MPS,bs_m_MPS_ORTH_x,bs_m_NFP_SURP,bs_m_NFP_12M,bs_m_SP500_3M,bs_m_SLOPE_3M,bs_m_BCOM_3M,bs_m_TR_SKEW,bs_fomc_Unscheduled,bs_fomc_FF1,bs_fomc_FF2,bs_fomc_ED1,bs_fomc_ED2,bs_fomc_ED3,bs_fomc_ED4,bs_fomc_SP500,bs_fomc_SP500 emini,bs_fomc_TNOTE02,bs_fomc_TNOTE05,bs_fomc_TNOTE10,bs_fomc_TBOND,bs_fomc_MPS,bs_fomc_MPS_ORTH,bs_fomc_NFP_SURP,bs_fomc_NFP_12M,bs_fomc_SP500_3M,bs_fomc_SLOPE_3M,bs_fomc_BCOM_3M,bs_fomc_TR_SKEW,bs_fomc_event_count,usmpd_me_MP1,usmpd_me_MP2,usmpd_me_FF1,usmpd_me_FF2,usmpd_me_OIS1Y,usmpd_me_OIS2Y,usmpd_me_UST2Y,usmpd_me_UST5Y,usmpd_me_UST10Y,usmpd_me_SP500,usmpd_me_SPFUT,usmpd_me_DXY,usmpd_me_SEP,usmpd_me_Unscheduled,usmpd_me_PC,usmpd_me_event_count,bs_m_MPS_ORTH_y,rr_resid_romer,rr_resid_full,uk_Target,uk_Path,uk_QE,uk_event_count
1988-02-01,1988,1,2,,,,,,,,,,,,,,,,,,,,,,,0.012022034044154238,-0.018290093241622396,0.151,0.03008576920415784,0.0016666670524694283,-0.8200000000000003,0.01711692395809461,0.23525069565217394,2.0,,,-0.0050000000000000044,-0.035,-0.015,0.0,0.08093097354056047,,,,0.002166760661786557,-0.006626202417868942,0.012021757189716008,-0.03621634793959559,-35.0,9.105022231760174,0.012381013321609118,-0.7764683311270764,0.05470248414695967,0.7691669545454545,3.0,,,,,,,,,,,,,,,,,,,,,,,
1988-03-01,1988,1,3,,,,,,,,,,,,,,,,,,,,,,,0.013088246451070101,-0.03862419001908902,0.331,0.032128262414850894,0.03140269750379332,-0.16999999999999993,0.027705177611298204,0.7249627391304349,0.0,,,0.005,0.01,0.0,0.0,-0.2292,,,,-0.014090668042596493,-0.012459238294468714,0.01308818635362597,-0.04212841080595666,331.0,3.212826241485089,0.03140269750379332,0.3004161657576323,0.0277051776112982,0.7188581818181818,1.0,,,,,,,,,,,,,,,,,,,,,,,
1988-04-01,1988,2,4,,,,,,,,,,,,,,,,,,,,,,,0.061491817454596434,0.009466999671206434,0.062,0.032338840365708776,0.05681992171688144,-0.27,0.02772301462931459,0.7064574347826087,3.0,,,0.025,0.045,0.04,0.0200000000000102,-0.45380111801769357,,,,0.0023685304901574448,-0.007160821865212821,0.06149168197906436,-0.03529719718726496,186.0,9.701652109712635,0.1347070033681872,0.691128377742331,0.036373770600738986,2.0988409090909093,3.0,,,,,,,,,,,,,,,,,,,,,,,
1988-05-01,1988,2,5,,,,,,,,,,,,,,,,,,,,,,,0.1831933373140133,0.15866772452900002,-0.08,0.031355760111067,0.020679973369100324,0.21999999999999975,0.03190528716492835,0.42070452173913037,4.0,,,0.12000000000000001,0.115,0.125,0.0949999999999988,-0.2919189588637564,,,,0.04404735696264915,0.047474573504545425,0.18319322714708816,0.11887491703444464,-560.0,21.9490320777469,-0.12031654300026418,1.1234240360745176,0.39099262273668156,2.0631335,7.0,,,,,,,,,,,,,,,,,,,,,,,
1988-06-01,1988,2,6,,,,,,,,,,,,,,,,,,,,,,,0.028787743802932142,-0.006211253624232353,-0.0135,0.03129579516389214,0.013584832913948297,-0.14000000000000012,0.12834607111002416,0.17355417391304348,2.0,,,0.015,0.015,0.009999999999999998,6.38378239159465e-16,-0.09165483185116209,,,,-0.004868765648832992,0.003660711344566665,0.028787639032529292,-0.02682351706680259,-27.0,6.259159032778428,0.021112727103142607,-0.4901047372081502,0.2632810333867131,0.3492315909090909,2.0,,,,,,,,,,,,,,,,,,,,,,,
1988-07-01,1988,3,7,,,,,,,,,,,,,,,,,,,,,,,0.07297721861391046,0.029934155163892695,-0.0135,0.03306836201335628,0.05035079631337691,-0.6500000000000004,0.09613152071384512,0.16214934782608698,2.0,,,0.04,0.035,0.06,0.039999999999992014,-0.487780390459136,,,0.01335069434851037,0.029018664478905123,0.029641150896679958,0.0729771292272339,-0.0368418823939492,228.5,9.74325191906047,0.1238827842490231,-1.4513811758803499,0.23811696621557576,0.6492922727272727,3.0,,,,,,,,,,,,,,,,,,,,,,,
1988-08-01,1988,3,8,,,,,,,,,,,,,,,,,,,,,,,0.1925530633382949,0.1547187161930209,0.035,0.03179331965514187,0.04233096017682669,-0.48,0.03224198204647877,0.36422643478260874,2.0,,,0.13,0.17500000000000002,0.145,0.1800000000000061,-0.779157933834344,,,0.07527905637349736,0.06858367216574343,0.05735292580794285,0.19255333564661636,0.09686711441116938,105.0,9.537995896542562,0.09927539415869369,-1.981917267941657,0.07358129581169859,1.0756174545454544,3.0,,,,,,,,,,,,,,,,,,,,,,,
1988-09-01,1988,3,9,,,,,,,,,,,,,,,,,,,,,,,-0.004677434971980207,-0.00449353604933552,-0.01,0.031276877397568015,-0.0035158526992331574,-0.74,-0.11829163045602975,0.13693899999999998,0.0,,,0.005,-0.02,-0.02,-0.0175,0.119260598512305,,,-0.01531101388624691,-0.009568001378260806,-0.009104235197368422,-0.004677511434562669,-0.005399262366231488,-10.0,3.127687739756801,-0.003515852699233157,-0.5757744788446018,-0.1182916304560298,0.1405420909090909,1.0,,,,,,,,,,,,,,,,,,,,,,,
1988-10-01,1988,4,10,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01,1988,4,11,,,,,,,,,,,,,,,,,,,,,,,0.0968486330059114,0.07656565645939484,-0.0275,0.0299715864353427,0.024852985228634772,-0.7799999999999998,-0.05370452699149997,0.280793652173913,2.0,,,0.04,0.085,0.08,0.05999999999998801,-0.012047978180351693,,,0.03238795604745602,0.021405775793282178,0.026921414906206045,0.09684856906030324,0.03576383406007516,158.5,9.220898345808592,0.05103215482282675,-1.649152914202392,-0.1476075194613662,0.9612939545454545,3.0,,,,,,,,,,,,,,,,,,,,,,,
