date,IPP_qi,HT_qi,EQP_qi,NRS_qi,RI_qi,D_qi,GDP,IPP_nom,HT_nom,EQP_nom,NRS_nom,RI_nom,D_nom,GDP_nom,DGS1_Q,NHT_qi,NHT_nom,Intangible_qi,Tangible_qi,TI_qi,lTI,lTangible,lIntangible,lIPP,lHT,lNHT,lNRS,lRI,lD,lGDP,Intangible_nom,Tangible_nom,TI_nom,share_TI_IPP,share_GDP_IPP,share_TI_HT,share_GDP_HT,share_TI_NHT,share_GDP_NHT,share_TI_NRS,share_GDP_NRS,share_TI_RI,share_GDP_RI,share_TI_D,share_GDP_D,share_TI_Intangible,share_GDP_Intangible,share_TI_Tangible,share_GDP_Tangible,RR
1969-07-01,5.242,0.522,9.237,13.313,46.115,9.28,5334.6,17.355,13.342,66.122,38.748,44.962,90.628,1029.956,7.652857142857143,218.05730958520817,52.78,582.9027623280009,203.62575438217866,222.47012361850307,540.4792816718586,531.6283771677428,636.8020383980061,165.67031049012147,-65.00876910994982,538.4757916245635,258.874100144978,383.11382766876824,222.78615467981092,858.1969184355149,30.697000000000003,227.118,257.815,0.06731571087795513,0.016850234378944347,0.05175028605783217,0.012953951430934916,0.2047204390745302,0.05124490754944872,0.1502938153326998,0.037621024587458106,0.17439636948975043,0.04365429202800897,0.3515233791672323,0.08799210840074723,0.1190659969357873,0.02980418580987926,0.8809340030642127,0.22051233256566302,
1969-10-01,5.298,0.544,9.159,13.243,42.944,9.244,5308.556,17.736,13.939,66.149,39.237,42.503,90.844,1038.147,7.899180327868853,213.5132119882915,52.21,597.0319188510579,199.30492351690592,218.92962654394756,538.8750338193771,529.483593096231,639.1970577375536,166.7329390849878,-60.880603212619434,536.3698713603155,258.3469110944827,375.98969413492165,222.39746924121343,857.7075137517322,31.675,224.79399999999998,256.469,0.06915455669106209,0.017084285751439828,0.05434964849552967,0.013426807571567419,0.20357236157196387,0.05029152904164825,0.15298925016278772,0.03779522553164437,0.16572373269284008,0.04094121545407346,0.3542104503858166,0.08750591197585698,0.12350420518659176,0.030511093323007245,0.8764957948134082,0.21653388200322304,
1970-01-01,5.272,0.559,9.094,13.15,42.969,9.102,5300.652,17.905,14.436,66.401,39.354,42.493,89.611,1051.2,7.55,210.0641995873268,51.964999999999996,602.5590884003558,197.09334449963765,217.04573330099805,538.0108083874425,528.3677446463427,640.1185732589848,166.24097972002062,-58.16058058270378,534.7413196317583,257.64217586237737,376.0478925465838,220.84941695944505,857.5585110841937,32.341,223.423,255.764,0.07000594297868347,0.017032914764079147,0.05644265807541327,0.013732876712328767,0.20317558374126146,0.0494339802130898,0.15386840994041381,0.03743721461187215,0.1661414428926667,0.04042332572298326,0.3503659623715613,0.08524638508371385,0.12644860105409675,0.030765791476407914,0.8735513989459033,0.21254090563165906,-2.1261103032156825
1970-04-01,5.236,0.565,9.055,13.064,40.339,9.208,5308.164,17.948,14.622,66.748,40.203,41.365,91.006,1067.375,7.446769230769231,208.29505610235333,52.126000000000005,603.1451138857029,195.03636836434487,215.09208208305654,537.1066225196614,527.3186045606495,640.2157820984968,165.55578480476532,-57.09295478356962,533.8955613479034,256.9860355668164,369.731874292778,222.00726714195818,857.7001291734412,32.57,224.70000000000002,257.27000000000004,0.06976328370972129,0.01681508373345825,0.05683523146888482,0.013699027989225905,0.2026120418237649,0.04883569504625835,0.15626773428693588,0.03766530038646212,0.16078438994052938,0.038753952453448884,0.35373731877016357,0.0852615060311512,0.12659851517860612,0.030514111722684156,0.8734014848213938,0.21051645391732055,
1970-07-01,5.2,0.544,9.111,13.109,42.666,9.241,5357.077,18.016,13.993,67.661,40.504,42.566,92.011,1086.059,6.940625,212.1885562965149,53.668,590.7256187826531,198.3178041708568,217.67534221305047,538.3004696841848,528.9870815513847,638.1351643582062,164.86586255873817,-60.880603212619434,535.7475295868529,257.3299017215672,375.3402350129436,222.36501049059032,858.6173769494293,32.009,228.749,260.758,0.06909088120019329,0.016588417388005622,0.053662783116913006,0.012884198740584076,0.20581535369959889,0.04941536325374588,0.1553317635508786,0.037294474793726676,0.16323947875041228,0.03919308251209189,0.352859739682004,0.08472007506037886,0.1227536643171063,0.0294726161285897,0.8772463356828938,0.2106229956199433,
1970-10-01,5.116,0.555,8.63,12.66,46.965,8.627,5299.672,17.918,14.215,64.834,40.727,47.218,87.324,1088.608,5.6411475409836065,197.13251040592846,50.619,590.4805888681122,191.83605458652698,211.4107966713178,535.3803144370962,525.664112490074,638.0936762731508,163.23728837165962,-58.87871652357024,528.3876144270444,253.84474167160303,384.94026434464786,215.48968200944415,857.5400210832694,32.132999999999996,225.88800000000003,258.021,0.06944395998775293,0.016459552015050415,0.05509241495847237,0.01305796025750316,0.1961817061401979,0.0464988315353185,0.15784374140089372,0.03741199770716364,0.18300060847760455,0.043374658279196926,0.3384375690350785,0.08021620271025015,0.12453637494622528,0.02951751227255357,0.8754636250537747,0.20750169023192927,
1971-01-01,5.121,0.546,8.776,12.764,49.403,9.553,5443.619,18.133,13.928,66.644,41.484,50.961,98.052,1135.156,4.034262295081967,202.3410697017424,52.71600000000001,586.544734947135,203.15193269816677,222.10399621821483,540.3145723616561,531.3954136039315,637.4248939604452,163.33497324804134,-60.51363032372319,530.995473741862,254.6628708415997,390.00111510949006,225.68552412878714,860.2199376017347,32.061,243.21300000000002,275.274,0.06587254880591702,0.01597401590618382,0.05059685985599802,0.012269679233515043,0.19150373809368124,0.04643943211329545,0.1507007563373221,0.036544756843993255,0.1851282721942501,0.04489338910246697,0.3561978247128316,0.08637755515541477,0.11646940866191503,0.028243695139698863,0.8835305913380851,0.21425513321517045,-1.6443127058446407
1971-04-01,5.179,0.592,8.989,12.938,54.143,9.77,5473.059,18.456,14.957,68.69,42.333,56.974,100.989,1156.271,5.004126984126984,204.15926193144307,53.733,611.4040256643243,209.8629524292551,229.68194638571669,543.6695510113877,534.6454710196776,641.5757993773174,164.46119874417545,-52.424864409813146,531.8900385002178,256.01687176217933,399.162869454606,227.93164660546915,860.7592971279491,33.413,254.029,287.442,0.06420773582148746,0.01596165604776043,0.052034845290528174,0.012935548846247983,0.18693510342956143,0.04647093977103983,0.14727492850731624,0.03661165937742968,0.19821042158070148,0.04927391588996005,0.35133696537040515,0.08734025155002591,0.11624258111201563,0.028897204894008408,0.8837574188879843,0.21969676658845547,
1971-07-01,5.246,0.605,9.052,12.995,56.632,10.031,5518.072,18.812,15.144,69.26,43.129,60.68,103.442,1177.675,5.75203125,204.7484495944207,54.11600000000001,621.7770132222711,214.51039536274018,234.62969215550405,545.8008493238422,536.8358200423326,643.2581528820169,165.7465881444682,-50.252682095129565,532.1782150516088,256.4564668093454,403.6574196471888,230.56802979013483,861.5783802897976,33.956,261.367,295.32300000000004,0.06369974570216339,0.015973846774364746,0.051279446572058386,0.012859235357802451,0.18324343176792868,0.04595155709342561,0.14604009846845656,0.03662215806568026,0.2054699430792725,0.05152525102426391,0.35026733441012037,0.08783577812214745,0.11497919227422178,0.028833082132167197,0.8850208077257782,0.22193474430551724,
1971-10-01,5.361,0.63,9.364,13.26,58.813,10.459,5531.032,19.312,15.672,71.642,43.781,63.995,107.302,1190.297,4.720819672131148,211.4145158168385,55.97,640.7592236206833,222.2121474152867,242.90846925208328,549.2684702638168,540.3632544546917,646.2653760178705,167.91505248454007,-46.20354595965587,535.3820736248322,258.47519847577166,407.43629189035084,234.7462851772131,861.812969555017,34.984,271.048,306.032,0.06310451194646312,0.01622452211506876,0.05121033094578345,0.013166461815832519,0.18288937104616512,0.04702187773303637,0.14306020285460344,0.03678157636287414,0.20911211899409213,0.053763892541105286,0.3506234642128928,0.09014724896391406,0.11431484289224657,0.02939098393090128,0.8856851571077535,0.22771459560092985,
1972-01-01,5.48,0.664,9.719,13.683,62.651,10.698,5632.649,19.923,16.428,74.881,45.803,69.156,110.704,1230.609,4.413015873015873,218.48824363381107,58.453,664.0250549691513,230.29725452838667,251.7445260745816,552.8414787865084,543.937088547198,649.8319882151823,170.11051009599242,-40.947312950570314,538.6732208208527,261.6154186397673,413.757964290663,237.00568081090583,863.6335125573908,36.351,284.116,320.467,0.06216864762986516,0.016189545176412655,0.05126268851394996,0.01334948793646073,0.18239943582334534,0.04749924630812875,0.1429257926713203,0.03721978305050589,0.21579757042066736,0.05619656609044791,0.34544586494085194,0.08995871149975337,0.11343133614381512,0.029539033112873384,0.8865686638561848,0.2308743069488359,-0.6356886569410563
1972-04-01,5.573,0.663,9.94,13.906,63.838,10.967,5760.47,20.424,16.308,76.946,46.628,70.824,114.066,1266.369,4.8409375,224.96823267980065,60.638,669.7214979119851,235.62346459464226,257.14866244816517,554.9654370761414,546.2235041871834,650.686195121008,171.79335085873996,-41.09802887962745,541.5959204146668,263.2320401676826,415.63486243300093,239.4890763778072,865.8774347583287,36.732,292.15599999999995,328.8879999999999,0.06210016783829147,0.016128000606458307,0.04958526914937609,0.012877763116437627,0.1843727956021503,0.04788335785225318,0.14177470749920948,0.03682023170181835,0.2153438252535818,0.055926827014874815,0.34682323465739107,0.09007327248219121,0.11168543698766756,0.029005763722895934,0.8883145630123326,0.23070368905113753,
1972-07-01,5.619,0.679,10.178,14.11,64.12,11.249,5814.854,20.763,16.658,78.938,47.334,72.36,117.591,1290.566,5.148888888888889,230.3433581504181,62.28,679.9502546490061,239.9524939222233,261.7840291721608,556.7519847688936,548.0440961758154,652.2019640566268,172.6153712130061,-38.71341514234409,543.9571057236762,264.68837658647226,416.0756327741352,242.0279235810689,866.8170957156914,37.42100000000001,299.565,336.986,0.06161383558960907,0.016088289944102045,0.04943232063053065,0.01290751499729576,0.1848147994278694,0.0482578961478917,0.14046280854397514,0.03667693089698629,0.21472702130058816,0.05606842269205914,0.3489492145074276,0.09111583599753906,0.11104615622013973,0.02899580494139781,0.8889538437798603,0.23211908573447618,
1972-10-01,5.693,0.705,10.957,14.786,66.386,11.845,5912.22,21.197,17.309,84.78,49.003,77.257,123.416,1328.904,5.437833333333333,250.38414274020354,67.471,696.4572279823915,253.11249145764052,275.2411018530366,561.764744757084,553.3834020176128,654.6006381402235,173.9237349968945,-34.95574761698684,552.2996309505817,269.36807871349083,419.5486190878305,247.1905837610749,868.4776674384927,38.506,317.147,355.653,0.059600228312428116,0.01595073835280803,0.04866822436476003,0.013025019113495032,0.1897101950496692,0.050771914299302286,0.13778317629824574,0.03687474791256554,0.21722577905992638,0.05813587738467189,0.3470123969149705,0.09287051585366587,0.10826845267718815,0.02897575746630306,0.8917315473228118,0.23865305545020557,
1973-01-01,5.759,0.749,11.561,15.406,68.603,12.599,6058.544,21.704,18.588,89.808,51.297,80.925,131.812,1377.49,6.317903225806451,263.72042847672583,71.22,720.2264550800943,265.9312344277908,288.6848858938879,566.5335733008499,558.3237758171614,657.9565683503333,175.07638485245354,-28.90162954649176,557.488955898489,273.4757043930774,422.83362655540583,253.3617445728493,870.9224786168932,40.292,335.254,375.54600000000005,0.05779318645385651,0.015756194237344735,0.04949593392021217,0.013494108850154993,0.18964387851288522,0.05170273468409934,0.1365931204166733,0.037239471792898673,0.21548625201706312,0.05874815788136393,0.3509876286793096,0.0956899868601587,0.10728912037406868,0.029250303087499728,0.8927108796259312,0.24338035121852067,-0.3185648992657661
1973-04-01,5.842,0.786,12.095,15.979,65.048,12.45,6124.506,22.326,19.602,94.897,54.003,78.707,131.295,1413.887,7.016666666666667,275.6811393675774,75.295,742.12530450475,265.2642096640377,288.96550975116435,566.6307337568862,558.072634689443,660.9518102905392,176.50732039655492,-24.079848655293045,561.9244905706284,277.1275360157251,417.5125458905536,252.17206229107165,872.005337909907,41.928,339.29999999999995,381.22799999999995,0.05856337939500772,0.01579051225451539,0.05141804904151847,0.013863908501881694,0.19750647906239838,0.053253902185959705,0.14165538732726873,0.03819470721493302,0.2064565037195589,0.055667107767452415,0.3444002014542479,0.09286102779076404,0.10998142843652618,0.02965442075639708,0.8900185715634739,0.23997674495910915,
1973-07-01,5.907,0.811,12.244,16.225,62.259,12.34,6092.301,22.961,20.064,96.85,56.75,77.932,130.8,1433.838,8.522380952380951,277.6954073069982,76.786,757.518899849667,262.7423703424283,287.1668791382543,566.0063507189053,557.1173971628239,663.0048487368862,177.61380883250982,-20.948722486672406,562.6524855850457,278.6553262590154,413.1303103207633,251.28460184772416,871.4781121855528,43.025,342.26800000000003,385.293,0.05959360798145826,0.016013664026201007,0.05207465487304467,0.013993212622346459,0.1992924864972891,0.0535527723494565,0.14729050359077378,0.039579087735155574,0.20226684627024108,0.05435202582160607,0.33948190078719315,0.09122369472701938,0.11166826285450293,0.030006876648547464,0.8883317371454971,0.23870758063323752,
1973-10-01,5.982,0.866,12.441,16.347,59.436,12.051,6150.131,23.735,21.184,98.693,57.618,75.723,128.201,1476.289,7.414,278.52601462292233,77.509,786.3335199405946,258.1301584092197,283.8653456831684,564.8499990805283,555.3463947667558,666.7381028052714,178.87549602077564,-14.38703704197019,562.9511464782017,279.4044394269071,408.49001033941005,248.9147644045255,872.4228661386712,44.919,339.05100000000004,383.97,0.06181472510873245,0.016077475345274535,0.05517097689923692,0.014349493899907133,0.20186212464515454,0.0525025926495422,0.15005859832799437,0.03902894351986637,0.19721071958746775,0.051292802425541344,0.3338828554314139,0.08684004283714096,0.11698570200796936,0.030426969245181668,0.8830142979920307,0.2296643814320909,
1974-01-01,5.995,0.885,12.451,16.33,55.571,11.769,6097.258,24.388,21.567,100.032,58.876,72.438,126.652,1491.209,7.378852459016394,277.1622163828374,78.465,795.3348261917232,251.6891392464675,277.97146921882336,562.7518479714682,552.8194751613429,667.8763191010274,179.09257884794775,-12.216763397420753,562.4602953490222,279.3003906982374,401.7661482451133,246.54689558955255,871.5594440905585,45.955,336.431,382.38599999999997,0.06377848561401307,0.016354515027739238,0.056401123472093646,0.014462761423784325,0.20519841207575593,0.052618378778561556,0.15397007212607156,0.03948205784702211,0.18943685176758565,0.048576691798399824,0.3312150549444802,0.08493242731233516,0.12017960908610671,0.03081727645152356,0.8798203909138933,0.22560955573631863,0.7939630225300789
1974-04-01,6.02,0.883,12.428,16.302,53.328,11.832,6111.751,25.11,21.934,102.376,61.2,71.157,130.583,1530.056,8.693015873015872,276.6816750602398,80.44200000000001,796.2473461178123,249.79201714083038,276.165263825821,562.0999468496365,552.0628640178561,667.9909873904759,179.50872593207296,-12.443007837817703,562.2867657856893,279.1287799672266,397.6461521565384,247.0807725408499,871.7968590487683,47.044,343.38199999999995,390.42599999999993,0.06431436430975397,0.01641116403582614,0.05617966016607502,0.014335423017196756,0.20603648322601473,0.052574546291116145,0.1567518556653502,0.039998536001296686,0.18225476786894318,0.046506140951703724,0.3344628687638631,0.08534524226564257,0.12049402447582898,0.030746587053022894,0.8795059755241711,0.22442446550975909,
1974-07-01,6.078,0.944,12.488,16.136,51.542,11.901,6053.978,25.983,23.883,107.085,61.282,70.949,136.324,1560.026,9.015,273.35807173032464,83.202,825.6519602390729,247.4294872049848,275.06599585333413,561.7011053796011,551.1125641235099,671.6173329082976,180.46756944946014,-5.762911283663642,561.0782553825194,278.10528006519104,394.23970092831286,247.66224302003027,870.8470855614044,49.866,351.757,401.623,0.06469500003734846,0.01665549163924191,0.05946621582927272,0.015309360228611573,0.20716443032396054,0.053333726489173894,0.15258588278061763,0.03928267862202296,0.1766557194184596,0.04547937021562461,0.3394327516103411,0.08738572305846184,0.12416121586662118,0.031964851867853486,0.8758387841333789,0.2254814983852833,
1974-10-01,6.077,0.963,11.98,15.712,44.831,10.768,6030.464,26.585,24.894,107.77,63.046,63.324,127.148,1599.679,7.676065573770492,257.6525256915754,82.876,833.4982644185154,227.14357087091412,255.5104273880392,554.3263220505854,542.558228835302,672.5631619907356,180.4511153153218,-3.7701867184011526,555.161187752679,275.442475161211,380.2899864409751,237.65787729023722,870.4579235351222,51.479,336.394,387.873,0.06854047587741349,0.016618959178685222,0.0641808014478966,0.01556187210059018,0.21366787582533459,0.05180789395872547,0.16254289419474932,0.039411656963678335,0.1632596236396965,0.039585441829266994,0.3278083290149095,0.07948344636642726,0.13272127732531008,0.0321808312792754,0.86727872267469,0.21028843911809805,
1975-01-01,6.041,0.918,11.109,14.815,42.301,10.998,5957.035,26.942,24.282,104.513,61.533,61.197,131.787,1616.116,6.3355,236.94555299545345,80.23100000000001,811.9357595316861,219.41778094773227,247.09493695290672,550.9772622913769,539.0977588074749,669.9421223154776,179.8569561156604,-8.555788836164654,546.7830380545789,269.56401810255284,374.48107264347345,239.77134380856228,869.2328153052084,51.224000000000004,334.74800000000005,385.97200000000004,0.06980299089053091,0.01667083303426239,0.06291129926523167,0.015024911578129293,0.20786741007119688,0.049644332461283726,0.15942348149606705,0.038074618406104516,0.15855295202760822,0.03786671253796139,0.34144186624936523,0.08154550787195969,0.13271429015576258,0.03169574461239169,0.8672857098442375,0.20713117127730934,-1.3334094807505608
1975-04-01,6.006,0.881,10.878,14.459,43.493,11.212,5999.61,27.285,23.627,105.582,60.284,63.959,136.692,1651.853,6.5328125,233.4361333692098,81.955,793.8252473328478,220.43377534391,247.34533808263785,551.0785490043658,539.5597311199866,667.68633455031,179.27589695611385,-12.669765304595753,545.2908520934459,267.1317058045989,377.260000560547,241.69846333025419,869.9449746097602,50.912,342.89,393.80199999999996,0.06928608793251431,0.016517813631116086,0.05999715593115322,0.014303330865397828,0.20811219851600551,0.04961397896786215,0.1530820056779803,0.03649477283995609,0.16241410658148006,0.038719547078341715,0.34710844536086666,0.08275070481453253,0.12928324386366755,0.03082114449651391,0.8707167561363325,0.2075790037006925,
1975-07-01,6.093,0.875,11.014,14.613,46.36,11.912,6102.326,28.006,23.476,108.527,61.159,68.772,146.788,1709.82,7.51515625,237.67053254569433,85.051,797.4342866147504,229.9373365100557,256.7555482743956,554.8124458212557,543.7806821845684,668.1399432034843,180.71405712663574,-13.353139262452263,547.088539758456,268.1911543492515,383.6437018471551,247.75462953817078,871.6425288956067,51.482,361.77000000000004,413.25200000000007,0.06776978695807884,0.01637950193587629,0.056807952532595116,0.013730100244470179,0.20580904629620664,0.04974266297037115,0.14799444406802625,0.035769262261524604,0.16641661746343633,0.040221777730989235,0.35520215268165667,0.0858499725117264,0.12457773949067395,0.03010960218034647,0.875422260509326,0.2115836754746114,
1975-10-01,6.246,0.879,11.178,14.788,48.346,12.258,6184.53,29.01,23.638,111.84,61.928,73.005,153.392,1761.831,6.695245901639344,241.8908380056037,88.202,809.9485648607449,235.93324319971362,263.1171796765211,557.2599483050632,546.3548897213145,669.6970745478343,183.1941258860887,-12.897038129696007,548.8486541766842,269.3816041074386,387.83834883839086,250.61787850635397,872.9806291640068,52.648,376.527,429.175,0.06759480398438865,0.016465824474651655,0.05507776548028194,0.013416723851493137,0.20551523271392788,0.050062690462365576,0.14429545057377527,0.03514979586577827,0.1701054348459253,0.041437005024886044,0.35741131240170093,0.0870639692456314,0.12267256946467059,0.029882548326144794,0.8773274305353294,0.21371346059866128,
1976-01-01,6.509,0.911,11.323,15.104,52.93,12.871,6323.649,30.379,24.606,115.026,64.005,80.441,163.297,1820.487,5.985806451612904,243.53143827554769,90.41999999999999,841.9763683236505,246.17763573267212,274.41655187331196,561.4647214270555,550.6053371820418,673.5751947724535,187.31858345902504,-9.32123817221787,549.5246044149852,271.4959609403145,396.8970285869896,255.49767186672406,875.2051693942724,54.985,398.163,453.148,0.06703990749159215,0.016687293015550234,0.05430014035149664,0.01351616353206587,0.1995374579607545,0.04966802839020547,0.14124524437931976,0.03515817470819621,0.17751595505221252,0.04418652811033531,0.36036129476462436,0.08969962433129157,0.12134004784308879,0.030203456547616102,0.8786599521569112,0.21871235554002857,-1.3776419591158628
1976-04-01,6.683,0.979,11.536,15.305,54.235,12.929,6370.025,31.636,26.525,118.315,64.995,84.847,165.9,1852.332,6.2838095238095235,244.53631525339668,91.78999999999999,882.3093002104339,248.60822791586963,278.3717784440239,562.8957552790401,551.5878275535633,678.2542675043449,189.9566988528933,-2.1223636451626686,549.9363826529388,272.81795723973755,399.3326456492181,255.94728502724163,875.9358673205289,58.161,407.53200000000004,465.69300000000004,0.0679331662704829,0.017079011753832463,0.05695812477318748,0.014319787165583705,0.1971041007702499,0.049553751703258375,0.1395661948966379,0.03508820233089965,0.1821951371397036,0.0458055035490398,0.3562432761497381,0.08956277816287793,0.12489129104367039,0.031398798919416174,0.8751087089563296,0.22001023574607576,
1976-07-01,6.854,1.047,11.851,15.64,53.388,13.076,6404.895,32.845,28.327,123.099,66.614,84.874,169.845,1886.558,6.015625,248.3112458964728,94.772,922.3375141479643,250.66241757482769,281.9415838684025,564.1699900076885,552.4107083973806,682.6911223975869,192.4832423452417,4.592893188839973,551.4682983057046,274.98317351171653,397.7586001611905,257.0778488861964,876.4817820753838,61.172,416.105,477.27700000000004,0.06881747915780563,0.01741001336826114,0.05935127818855717,0.015015175785743138,0.19856812710438593,0.05023540225108372,0.1395709409839569,0.035309807596691965,0.1778296460965016,0.04498881030956906,0.35586252846879274,0.09002903700813863,0.1281687573463628,0.032425189154004275,0.8718312426536372,0.22056305716548338,
1976-10-01,6.984,1.138,12.185,15.942,59.85,13.283,6451.177,33.897,30.589,128.525,67.73,96.888,175.455,1934.273,5.2159016393442625,251.1053915931642,97.936,968.3501338272596,259.67568094276754,292.5799974030469,567.8738124673895,555.9433471398942,687.5593730375062,194.3621818537301,12.92723357041391,552.5872737829334,276.8957136005731,409.18414320039824,258.6485022150366,877.201787376241,64.48599999999999,438.009,502.495,0.06745738763569786,0.01752441356519995,0.06087423755460253,0.015814210300200644,0.19489945173583817,0.050631942853981836,0.13478741082000817,0.035015739763725184,0.1928138588443666,0.05009013722468339,0.3491676534094867,0.09070849874862547,0.1283316251903004,0.03333862386540059,0.8716683748096996,0.22644631859101585,
1977-01-01,7.062,1.163,12.968,16.523,61.63,13.785,6527.703,34.546,31.373,139.0,69.581,102.213,183.931,1988.648,5.420634920634921,270.64733743811917,107.627,984.1120303200386,271.25739818162185,304.55301077497336,571.8845163212853,560.3068178885022,689.173974252287,195.47282975061947,15.100287353652742,560.0816635537547,280.4753349668854,412.11487649741514,262.358104447576,878.3810399285425,65.919,463.352,529.271,0.06527091036538937,0.017371601208459216,0.05927587190683035,0.015776044830457678,0.20334951282046437,0.05412068903093961,0.13146573305546688,0.034989098120934425,0.1931203485548991,0.05139823638974821,0.34751762329695,0.09249047594144365,0.12454678227221971,0.03314764603891689,0.8754532177277803,0.2329984994830659,-1.241107456386089
1977-04-01,7.179,1.233,13.299,16.979,68.392,14.111,6654.466,35.478,33.094,144.64,73.399,116.485,189.223,2055.909,5.7,274.8788238091648,111.54599999999999,1020.6225999299825,282.30941112190294,316.8231891679649,575.834385539262,564.3003672011253,692.8168112153056,197.1160097594346,20.94502241822073,561.6330359861986,283.19772863338744,422.52558587239326,264.69546350756235,880.3043487189042,68.572,490.653,559.225,0.06344136975278288,0.01725660036509398,0.05917832714917967,0.016097015967146404,0.199465331485538,0.054256292472088984,0.13125128526085206,0.03570148289637333,0.20829719701372434,0.056658636155588596,0.338366489337923,0.09203860676712831,0.12261969690196253,0.033353616332240384,0.8773803030980375,0.23865501829117922,
1977-07-01,7.252,1.29,13.63,17.318,68.189,14.319,6774.457,36.249,34.181,150.611,76.131,119.982,193.992,2118.473,6.291428571428572,280.003135705905,116.42999999999999,1048.6018611823577,285.74436744186175,321.2665193656886,577.227105703736,565.5097590991098,695.5212995058046,198.12772928926046,25.464221837358075,563.4800802056202,285.174642302561,422.2283261518153,266.1587326691869,882.0914494934435,70.43,506.53499999999997,576.9649999999999,0.06282703456882134,0.01711090960328501,0.05924276169265034,0.01613473478302532,0.2017973360602463,0.054959397641603173,0.13195081157435895,0.0359367336756239,0.20795368869862127,0.056636077023403175,0.33622836740530193,0.09157161785871239,0.1220697962614717,0.03324564438631033,0.8779302037385284,0.23910382619934262,
1977-10-01,7.32,1.386,14.276,17.845,67.381,14.62,6774.592,36.997,36.106,160.407,78.265,122.235,200.706,2164.27,6.9591666666666665,291.0890040696114,124.30100000000002,1091.0028077023514,291.1013809458461,328.13218471192096,579.341652937107,567.3671594628495,699.4852559342456,199.061032797322,32.64219007677114,567.3629076316427,288.17233569421234,421.0363079067446,268.23904543216327,882.0934422532306,73.10300000000001,525.5070000000001,598.6100000000001,0.061804847897629495,0.017094447550444262,0.06031639965921049,0.016682761392987012,0.2076493877482835,0.05743322228742256,0.13074455822655817,0.03616230876923859,0.20419805883630407,0.0564786278976283,0.3352867476320141,0.09273611887611065,0.12212124755684,0.033777208943431274,0.8778787524431599,0.24281027783040013,
1978-01-01,7.378,1.472,14.48,18.001,68.009,14.232,6796.26,37.796,37.969,164.61,79.724,126.921,198.168,2202.76,7.3091803278688525,291.32881547360415,126.64100000000002,1128.4270866351033,289.17950633533854,327.57607619068324,579.1720321811309,566.7047624479561,702.85799833019,199.85025991744837,38.662202030668446,567.4452579339509,289.0427311908568,421.9640049359406,265.5492950363534,882.4127739858717,75.765,531.454,607.2189999999999,0.0622444291104198,0.01715847391454357,0.06252933455639564,0.017237011748896837,0.208559020715755,0.057491964626196226,0.13129365187848208,0.03619277633514318,0.2090201393566407,0.05761907788410903,0.3263534243823069,0.08996350033594218,0.12477376366681545,0.03439548566344041,0.8752262363331845,0.24126731918139058,-0.471098898909986
1978-04-01,7.601,1.626,15.616,19.396,71.263,15.293,7058.92,39.41,41.675,179.682,89.908,136.976,216.187,2331.633,7.79984126984127,311.93431236414676,138.007,1203.872460834446,308.7407057394947,349.7024733245815,585.7082716748298,573.2501784621053,709.329869071834,202.8279817583903,48.61230111256188,574.2792628348993,296.5066859243106,426.63772586460135,272.7395207365986,886.2047344281245,81.085,581.078,662.163,0.05951706754983289,0.0169023169598303,0.0629376754666147,0.017873739134760917,0.2084184709807102,0.05918898900470186,0.13577925676910368,0.038560099295214985,0.20686145254265187,0.05874680963942439,0.32648607669108665,0.09271913718839973,0.1224547430164476,0.034776056094591216,0.8775452569835523,0.24921503512774096,
1978-07-01,7.806,1.723,15.918,20.054,72.085,15.087,7129.915,41.063,43.846,185.477,98.195,142.302,216.74,2395.053,8.44111111111111,314.26406691899666,141.631,1256.411204340671,310.1601823166421,352.9544026866465,586.6338877730665,573.7088881177314,713.601468543806,205.4892668758423,54.40669575457926,575.0233609933887,299.84286351017334,427.78459782638674,271.38334458579374,887.2054591878655,84.90899999999999,598.8679999999999,683.7769999999999,0.060053204480408094,0.017144923306498857,0.06412324485906955,0.018306901767935823,0.2071303948509529,0.059134808290254956,0.1436067606836732,0.04099909271318839,0.20811170893434555,0.05941496910506782,0.3169746861915508,0.09049486587561946,0.12417644933947763,0.03545182507443468,0.8758235506605223,0.2500437359841306,
1978-10-01,8.074,1.816,16.344,20.702,71.949,15.206,7225.75,43.164,45.878,192.766,105.167,145.84,222.299,2476.949,9.804262295081966,320.0718942170406,146.88799999999998,1312.233377702349,313.8856668339132,358.5952207897879,588.2194233669471,574.9028801237732,717.9485833031681,208.8649022430749,59.663628017910156,576.8545639987627,303.02303139615583,427.5957534696138,272.16900868062453,888.5406313821512,89.042,620.194,709.236,0.06085985482970408,0.01742627724672571,0.06468650773508396,0.018521980064991245,0.20710736623634443,0.059301988050621944,0.14828209509951554,0.04245828234654811,0.20562971986757583,0.058878886888668276,0.3134344562317762,0.08974710419956164,0.12554636256478802,0.035948257311716955,0.874453637435212,0.25038626148539994,
